ticker;filing_day;filedAt;entry_datetime;entry_price;entry_price_news;kind;horizon_days;ret_open_%;ret_news_%;exit_open_price;exit_news_price
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;1;3.63;3.63;25.1303;25.1303
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;1;-1.94;-1.94;23.7796;23.7796
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;1;0.94;0.94;24.4775;24.4775
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;2;3.63;3.63;25.1303;25.1303
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;2;-1.94;-1.94;23.7796;23.7796
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;2;1.42;1.42;24.593333333333334;24.593333333333334
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;3;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;3;-3.3;-3.3;23.4497;23.4497
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;3;1.23;1.23;24.549375;24.549375
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;5;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;5;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;5;-0.22;-0.22;24.1963375;24.1963375
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;7;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;7;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;7;-0.26;-0.26;24.187412499999997;24.187412499999997
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;10;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;10;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;10;0.19;0.19;24.29652727272727;24.29652727272727
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;14;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;14;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;14;-0.44;-0.44;24.14228666666667;24.14228666666667
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;30;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;30;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;30;-1.17;-1.17;23.965370833333335;23.965370833333335
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;60;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;60;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;60;-1.01;-1.01;24.0041475;24.0041475
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;high;90;4.54;4.54;25.351;25.351
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;low;90;-5.53;-5.53;22.909;22.909
OVLY;2024-02-28;2024-02-28T12:32:41-05:00;2024-02-28 12:47;24.25;24.25;mean;90;-1.36;-1.36;23.92021136363637;23.92021136363637
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;1;0.48;1.27;59.4842;59.486
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;1;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;1;-2.18;-1.41;57.91;57.91
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;2;0.48;1.27;59.4842;59.486
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;2;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;2;-2.08;-1.31;57.968333333333334;57.968333333333334
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;3;0.48;1.27;59.4842;59.486
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;3;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;3;-2.03;-1.26;57.9984375;57.9984375
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;5;0.48;1.27;59.4842;59.486
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;5;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;5;-1.86;-1.09;58.099375;58.099375
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;7;0.48;1.27;59.4842;59.486
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;7;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;7;-1.58;-0.81;58.267031249999995;58.267031249999995
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;10;2.03;2.83;60.4018;60.4023
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;10;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;10;-0.97;-0.19;58.626020454545454;58.626020454545454
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;14;3.82;4.63;61.4614;61.4597
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;14;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;14;-0.16;0.62;59.10308166666667;59.10308166666667
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;30;6.3;7.13;62.9296;62.9282
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;30;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;30;1.33;2.13;59.98849250000001;59.98849250000001
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;60;13.94;14.83;67.4525;67.4511
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;60;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;60;4.39;5.21;61.800041666666694;61.800041666666694
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;high;90;16.31;17.22;68.8555;68.855
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;low;90;-4.22;-3.47;56.7018;56.7017
NHI;2024-02-28;2024-02-28T18:20:46-05:00;2024-02-29 09:30;59.2;58.74;mean;90;6.78;7.62;63.216640517241395;63.216640517241395
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;1;5.84;8.66;130.9177;130.9244
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;1;-0.5;2.15;123.0755;123.0805
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;1;2.55;5.28;126.848;126.848
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;2;5.98;8.8;131.0909;131.0931
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;2;-0.5;2.14;123.0755;123.0685
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;2;2.62;5.35;126.93865833333332;126.93865833333332
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;3;5.98;8.8;131.0909;131.0931
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;3;-2.7;-0.11;120.3543;120.3575
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;3;1.93;4.64;126.07936874999999;126.07936874999999
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;5;6.07;8.89;131.2022;131.2016
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;5;-2.7;-0.11;120.3543;120.3575
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;5;2.23;4.95;126.45374583333331;126.45374583333331
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;7;9.46;12.37;135.3955;135.3946
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;7;-2.7;-0.11;120.3543;120.3575
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;7;3.15;5.89;127.58712187499998;127.58712187499998
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;10;9.46;12.37;135.3955;135.3946
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;10;-11.63;-9.28;109.3084;109.3085
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;10;1.19;3.88;125.17006363636364;125.17006363636364
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;14;9.46;12.37;135.3955;135.3946
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;14;-13.91;-11.62;106.4882;106.4891
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;14;-2.1;0.5;121.093045;121.093045
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;30;9.46;12.37;135.3955;135.3946
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;30;-13.91;-11.62;106.4882;106.4891
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;30;-3.95;-1.39;118.8109041666667;118.8109041666667
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;60;9.46;12.37;135.3955;135.3946
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;60;-20.45;-18.33;98.3986;98.4042
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;60;-6.46;-3.97;115.70493958333334;115.70493958333334
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;high;90;14.5;17.55;141.6296;141.636
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;low;90;-23.03;-20.98;95.2073;95.2112
ENPH;2024-02-28;2024-02-28T18:16:26-05:00;2024-02-29 09:30;123.694;120.49;mean;90;-5.65;-3.15;116.6995077586207;116.6995077586207
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;1;2.85;2.85;15.4995;15.4995
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;1;-1.79;-1.79;14.8002;14.8002
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;1;1.32;1.32;15.268487499999999;15.268487499999999
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;2;6.17;6.17;15.9998;15.9998
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;2;-1.79;-1.79;14.8002;14.8002
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;2;1.71;1.71;15.328158333333334;15.328158333333334
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;3;6.17;6.17;15.9998;15.9998
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;3;-2.12;-2.12;14.7505;14.7505
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;3;1.09;1.09;15.23464375;15.23464375
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;5;6.17;6.17;15.9998;15.9998
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;5;-6.1;-6.1;14.1507;14.1507
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;5;0.04;0.04;15.076220833333332;15.076220833333332
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;7;6.17;6.17;15.9998;15.9998
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;7;-6.57;-6.57;14.0799;14.0799
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;7;-0.8;-0.8;14.948728125;14.948728125
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;10;6.17;6.17;15.9998;15.9998
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;10;-6.57;-6.57;14.0799;14.0799
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;10;-0.56;-0.56;14.984986363636365;14.984986363636365
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;14;11.94;11.94;16.8694;16.8694
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;14;-6.57;-6.57;14.0799;14.0799
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;14;1.69;1.69;15.325325000000001;15.325325000000001
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;30;16.06;16.06;17.4902;17.4902
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;30;-6.57;-6.57;14.0799;14.0799
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;30;4.06;4.06;15.681217499999999;15.681217499999999
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;60;16.06;16.06;17.4902;17.4902
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;60;-6.57;-6.57;14.0799;14.0799
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;60;2.63;2.63;15.466105416666673;15.466105416666673
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;high;90;16.06;16.06;17.4902;17.4902
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;low;90;-9.16;-9.16;13.6896;13.6896
MDV;2024-02-28;2024-02-28T18:08:52-05:00;2024-02-29 09:30;15.07;15.07;mean;90;1.21;1.21;15.252929885057483;15.252929885057483
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;1;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;1;-1.03;-0.3;6.73;6.7298
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;1;5.15;5.93;7.15;7.15
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;2;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;2;-1.03;-0.3;6.73;6.7298
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;2;4.56;5.33;7.109999999999999;7.109999999999999
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;3;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;3;-9.71;-9.04;6.1397;6.1398
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;3;2.22;2.98;6.95125;6.95125
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;5;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;5;-17.28;-16.67;5.625;5.6248
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;5;-2.07;-1.35;6.658995833333333;6.658995833333333
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;7;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;7;-23.09;-22.52;5.2299;5.2299
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;7;-6.35;-5.66;6.368153125;6.368153125
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;10;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;10;-44.12;-43.7;3.7998;3.8002
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;10;-12.85;-12.21;5.92615681818182;5.92615681818182
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;14;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;14;-44.12;-43.7;3.7998;3.8002
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;14;-18.64;-18.03;5.532681666666667;5.532681666666667
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;30;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;30;-44.12;-43.7;3.7998;3.8002
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;30;-19.99;-19.4;5.440461666666667;5.440461666666667
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;60;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;60;-50.44;-50.07;3.3701;3.3703
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;60;-28.92;-28.39;4.833619583333333;4.833619583333333
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;high;90;11.32;12.15;7.5698;7.5701
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;low;90;-50.44;-50.07;3.3701;3.3703
NOVA;2024-02-28;2024-02-28T17:35:23-05:00;2024-02-29 09:30;6.8;6.75;mean;90;-26.66;-26.12;4.987024712643677;4.987024712643677
